DepartamentoCodigo,Departamento,MunicipioCodigo,Municipio,AÒo,IRCA,Nivel de riesgo,IRCAurbano,Nivel de riesgo urbano,IRCArural,Nivel de riesgo rural
70,Sucre,70230,Chal√°n,"2,020",9.4,Riesgo bajo,9.4,Riesgo bajo,ND,ND
70,Sucre,70233,El Roble,"2,020",2.7,Sin riesgo,2.7,Sin riesgo,ND,ND
70,Sucre,70265,Guaranda,"2,020",37.5,Riesgo alto,37.5,Riesgo alto,ND,ND
70,Sucre,70400,La Uni√≥n,"2,020",48.1,Riesgo alto,48.1,Riesgo alto,ND,ND
70,Sucre,70418,Los Palmitos,"2,020",17.6,Riesgo medio,17.6,Riesgo medio,ND,ND
70,Sucre,70429,Majagual,"2,020",50,Riesgo alto,50,Riesgo alto,ND,ND
70,Sucre,70473,Morroa,"2,020",23.6,Riesgo medio,23.6,Riesgo medio,ND,ND
70,Sucre,70508,Ovejas,"2,020",55,Riesgo alto,55,Riesgo alto,ND,ND
70,Sucre,70523,Palmito,"2,020",21.9,Riesgo medio,21.9,Riesgo medio,ND,ND
70,Sucre,70670,Sampu√©s,"2,020",8.7,Riesgo bajo,8.7,Riesgo bajo,ND,ND
70,Sucre,70702,San Juan de Betulia,"2,020",37.5,Riesgo alto,37.5,Riesgo alto,ND,ND
70,Sucre,70708,San Marcos,"2,020",12.5,Riesgo bajo,12.5,Riesgo bajo,ND,ND
70,Sucre,70713,San Onofre,"2,020",22.1,Riesgo medio,22.1,Riesgo medio,ND,ND
70,Sucre,70717,San Pedro,"2,020",2.1,Sin riesgo,2.1,Sin riesgo,ND,ND
70,Sucre,70742,San Luis de Sinc√©,"2,020",16.1,Riesgo medio,16.1,Riesgo medio,ND,ND
70,Sucre,70771,Sucre,"2,020",84.4,Inviable sanitariamente,84.4,Inviable sanitariamente,ND,ND
70,Sucre,70820,Santiago de Tol√∫,"2,020",20.8,Riesgo medio,20.8,Riesgo medio,ND,ND
70,Sucre,70823,San Jos√© de Toluviejo,"2,020",37.5,Riesgo alto,37.5,Riesgo alto,ND,ND
70,Sucre,#TODOS,#TODOS,"2,020",18.9,Riesgo medio,18.9,Riesgo medio,ND,ND
73,Tolima,73616,Rioblanco,"2,020",0,Sin riesgo,0,Sin riesgo,ND,ND
73,Tolima,73001,Ibagu√©,"2,020",30.5,Riesgo medio,30.8,Riesgo medio,27.3,Riesgo medio
73,Tolima,73024,Alpujarra,"2,020",17.1,Riesgo medio,17.1,Riesgo medio,ND,ND
73,Tolima,73026,Alvarado,"2,020",37.4,Riesgo alto,37.4,Riesgo alto,ND,ND
73,Tolima,73030,Ambalema,"2,020",0,Sin riesgo,0,Sin riesgo,ND,ND
73,Tolima,73043,Anzo√°tegui,"2,020",0.2,Sin riesgo,0.2,Sin riesgo,ND,ND
73,Tolima,73055,Armero,"2,020",2.7,Sin riesgo,2.7,Sin riesgo,ND,ND
73,Tolima,73067,Ataco,"2,020",64,Riesgo alto,64,Riesgo alto,ND,ND
73,Tolima,73124,Cajamarca,"2,020",17.3,Riesgo medio,17.3,Riesgo medio,ND,ND
73,Tolima,73148,Carmen de Apical√°,"2,020",6.8,Riesgo bajo,6.8,Riesgo bajo,ND,ND
73,Tolima,73152,Casabianca,"2,020",0,Sin riesgo,0,Sin riesgo,ND,ND
73,Tolima,73168,Chaparral,"2,020",1.5,Sin riesgo,1.5,Sin riesgo,ND,ND
73,Tolima,73200,Coello,"2,020",22.2,Riesgo medio,22.2,Riesgo medio,ND,ND
73,Tolima,73217,Coyaima,"2,020",40.5,Riesgo alto,40.5,Riesgo alto,ND,ND
73,Tolima,73226,Cunday,"2,020",12.4,Riesgo bajo,12.4,Riesgo bajo,ND,ND
73,Tolima,73236,Dolores,"2,020",14.4,Riesgo medio,14.4,Riesgo medio,ND,ND
73,Tolima,73268,Espinal,"2,020",0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
73,Tolima,73270,Falan,"2,020",4.7,Sin riesgo,4.7,Sin riesgo,ND,ND
73,Tolima,73275,Flandes,"2,020",1.1,Sin riesgo,1.1,Sin riesgo,ND,ND
73,Tolima,73283,Fresno,"2,020",17.7,Riesgo medio,17.7,Riesgo medio,ND,ND
73,Tolima,73319,Guamo,"2,020",0.4,Sin riesgo,0.4,Sin riesgo,ND,ND
73,Tolima,73347,Herveo,"2,020",0,Sin riesgo,0,Sin riesgo,ND,ND
73,Tolima,73349,Honda,"2,020",0,Sin riesgo,0,Sin riesgo,ND,ND
73,Tolima,73352,Icononzo,"2,020",14.7,Riesgo medio,14.7,Riesgo medio,ND,ND
73,Tolima,73408,L√©rida,"2,020",10.8,Riesgo bajo,10.8,Riesgo bajo,ND,ND
73,Tolima,73411,L√≠bano,"2,020",1.1,Sin riesgo,1.1,Sin riesgo,ND,ND
73,Tolima,73443,San Sebasti√°n de Mariquita,"2,020",3.9,Sin riesgo,3.9,Sin riesgo,ND,ND
73,Tolima,73449,Melgar,"2,020",11.3,Riesgo bajo,11.3,Riesgo bajo,ND,ND
73,Tolima,73461,Murillo,"2,020",0,Sin riesgo,0,Sin riesgo,ND,ND
73,Tolima,73483,Natagaima,"2,020",16,Riesgo medio,16,Riesgo medio,ND,ND
73,Tolima,73504,Ortega,"2,020",5.7,Riesgo bajo,5.7,Riesgo bajo,ND,ND
73,Tolima,73520,Palocabildo,"2,020",52.1,Riesgo alto,52.1,Riesgo alto,ND,ND
73,Tolima,73547,Piedras,"2,020",13.8,Riesgo bajo,13.8,Riesgo bajo,ND,ND
73,Tolima,73555,Planadas,"2,020",14.2,Riesgo medio,14.2,Riesgo medio,ND,ND
73,Tolima,73563,Prado,"2,020",27.1,Riesgo medio,27.1,Riesgo medio,ND,ND
73,Tolima,73585,Purificaci√≥n,"2,020",3.2,Sin riesgo,3.2,Sin riesgo,ND,ND
73,Tolima,73622,Roncesvalles,"2,020",75,Riesgo alto,75,Riesgo alto,ND,ND
73,Tolima,73624,Rovira,"2,020",75.4,Riesgo alto,75.4,Riesgo alto,ND,ND
73,Tolima,73671,Salda√±a,"2,020",11.3,Riesgo bajo,11.3,Riesgo bajo,ND,ND
73,Tolima,73675,San Antonio,"2,020",8.8,Riesgo bajo,8.8,Riesgo bajo,ND,ND
73,Tolima,73678,San Luis,"2,020",1.7,Sin riesgo,1.7,Sin riesgo,ND,ND
73,Tolima,73686,Santa Isabel,"2,020",15.2,Riesgo medio,15.2,Riesgo medio,ND,ND
73,Tolima,73770,Su√°rez,"2,020",63.4,Riesgo alto,63.4,Riesgo alto,ND,ND
73,Tolima,73854,Valle de San Juan,"2,020",71.8,Riesgo alto,71.8,Riesgo alto,ND,ND
73,Tolima,73861,Venadillo,"2,020",8.4,Riesgo bajo,8.4,Riesgo bajo,ND,ND
73,Tolima,73870,Villahermosa,"2,020",27.1,Riesgo medio,27.1,Riesgo medio,ND,ND
73,Tolima,73873,Villarrica,"2,020",87.3,Inviable sanitariamente,87.3,Inviable sanitariamente,ND,ND
73,Tolima,#TODOS,#TODOS,"2,020",22.4,Riesgo medio,22.2,Riesgo medio,27.3,Riesgo medio
76,Valle del Cauca,76001,Santiago de Cali,"2,020",0.6,Sin riesgo,0.6,Sin riesgo,ND,ND
76,Valle del Cauca,76020,Alcal√°,"2,020",7,Riesgo bajo,3.3,Sin riesgo,22,Riesgo medio
76,Valle del Cauca,76036,Andaluc√≠a,"2,020",6.8,Riesgo bajo,0.8,Sin riesgo,11.4,Riesgo bajo
76,Valle del Cauca,76041,Ansermanuevo,"2,020",2.9,Sin riesgo,0,Sin riesgo,5.3,Riesgo bajo
76,Valle del Cauca,76054,Argelia,"2,020",8.9,Riesgo bajo,0,Sin riesgo,88.9,Inviable sanitariamente
76,Valle del Cauca,76100,Bol√≠var,"2,020",23.7,Riesgo medio,0,Sin riesgo,27.1,Riesgo medio
76,Valle del Cauca,76109,Buenaventura,"2,020",0,Sin riesgo,0,Sin riesgo,0,Sin riesgo
76,Valle del Cauca,76111,Guadalajara de Buga,"2,020",0,Sin riesgo,0,Sin riesgo,ND,ND
76,Valle del Cauca,76113,Bugalagrande,"2,020",10.1,Riesgo bajo,0,Sin riesgo,14.9,Riesgo medio
76,Valle del Cauca,76122,Caicedonia,"2,020",11.1,Riesgo bajo,0,Sin riesgo,32.1,Riesgo medio
76,Valle del Cauca,76126,Calima,"2,020",30.5,Riesgo medio,0.3,Sin riesgo,43.5,Riesgo alto
76,Valle del Cauca,76130,Candelaria,"2,020",5.1,Riesgo bajo,1.2,Sin riesgo,10.4,Riesgo bajo
76,Valle del Cauca,76147,Cartago,"2,020",0,Sin riesgo,0,Sin riesgo,ND,ND
76,Valle del Cauca,76233,Dagua,"2,020",3.2,Sin riesgo,0.2,Sin riesgo,4.9,Sin riesgo
76,Valle del Cauca,76243,El √Åguila,"2,020",0,Sin riesgo,0,Sin riesgo,0,Sin riesgo
76,Valle del Cauca,76246,El Cairo,"2,020",16.4,Riesgo medio,0.3,Sin riesgo,45.4,Riesgo alto
76,Valle del Cauca,76248,El Cerrito,"2,020",1.1,Sin riesgo,0,Sin riesgo,2,Sin riesgo
76,Valle del Cauca,76250,El Dovio,"2,020",18.5,Riesgo medio,0.2,Sin riesgo,79.4,Riesgo alto
76,Valle del Cauca,76275,Florida,"2,020",0.1,Sin riesgo,0.1,Sin riesgo,0,Sin riesgo
76,Valle del Cauca,76306,Ginebra,"2,020",5.7,Riesgo bajo,0,Sin riesgo,15,Riesgo medio
76,Valle del Cauca,76318,Guacar√≠,"2,020",2.8,Sin riesgo,0.3,Sin riesgo,19.2,Riesgo medio
76,Valle del Cauca,76364,Jamund√≠,"2,020",6.5,Riesgo bajo,1.5,Sin riesgo,17.1,Riesgo medio
76,Valle del Cauca,76377,La Cumbre,"2,020",0.4,Sin riesgo,0,Sin riesgo,3.4,Sin riesgo
76,Valle del Cauca,76400,La Uni√≥n,"2,020",0.8,Sin riesgo,0.4,Sin riesgo,2,Sin riesgo
76,Valle del Cauca,76403,La Victoria,"2,020",7.1,Riesgo bajo,0,Sin riesgo,35.3,Riesgo alto
76,Valle del Cauca,76497,Obando,"2,020",12.5,Riesgo bajo,2.4,Sin riesgo,53.1,Riesgo alto
76,Valle del Cauca,76520,Palmira,"2,020",2.3,Sin riesgo,0,Sin riesgo,3.4,Sin riesgo
76,Valle del Cauca,76563,Pradera,"2,020",0.1,Sin riesgo,0.1,Sin riesgo,0,Sin riesgo
76,Valle del Cauca,76606,Restrepo,"2,020",35.7,Riesgo alto,0,Sin riesgo,48.4,Riesgo alto
76,Valle del Cauca,76616,Riofr√≠o,"2,020",21.1,Riesgo medio,0.4,Sin riesgo,27.6,Riesgo medio
76,Valle del Cauca,76622,Roldanillo,"2,020",0.3,Sin riesgo,0.4,Sin riesgo,0,Sin riesgo
76,Valle del Cauca,76670,San Pedro,"2,020",9.7,Riesgo bajo,0,Sin riesgo,22.5,Riesgo medio
76,Valle del Cauca,76736,Sevilla,"2,020",17.6,Riesgo medio,0.2,Sin riesgo,44.3,Riesgo alto
76,Valle del Cauca,76823,Toro,"2,020",0.4,Sin riesgo,0,Sin riesgo,0.8,Sin riesgo
76,Valle del Cauca,76828,Trujillo,"2,020",27.9,Riesgo medio,0,Sin riesgo,36.5,Riesgo alto
76,Valle del Cauca,76834,Tulu√°,"2,020",2.1,Sin riesgo,0.2,Sin riesgo,2.7,Sin riesgo
76,Valle del Cauca,76845,Ulloa,"2,020",1.9,Sin riesgo,1.9,Sin riesgo,ND,ND
76,Valle del Cauca,76863,Versalles,"2,020",47.1,Riesgo alto,ND,ND,47.1,Riesgo alto
76,Valle del Cauca,76869,Vijes,"2,020",1.2,Sin riesgo,1.2,Sin riesgo,ND,ND
76,Valle del Cauca,76890,Yotoco,"2,020",29.2,Riesgo medio,0,Sin riesgo,43.7,Riesgo alto
76,Valle del Cauca,76892,Yumbo,"2,020",7.1,Riesgo bajo,1,Sin riesgo,16.6,Riesgo medio
76,Valle del Cauca,76895,Zarzal,"2,020",1.8,Sin riesgo,1.4,Sin riesgo,2.8,Sin riesgo
76,Valle del Cauca,#TODOS,#TODOS,"2,020",7.8,Riesgo bajo,0.5,Sin riesgo,17.1,Riesgo medio
97,VaupÈs,97001,Mit√∫,"2,020",32.6,Riesgo medio,32.6,Riesgo medio,ND,ND
97,VaupÈs,97161,Carur√∫,"2,020",39.2,Riesgo alto,39.2,Riesgo alto,ND,ND
97,VaupÈs,97666,Taraira,"2,020",18.7,Riesgo medio,18.7,Riesgo medio,ND,ND
97,VaupÈs,#TODOS,#TODOS,"2,020",28.8,Riesgo medio,28.8,Riesgo medio,ND,ND
99,Vichada,99001,Puerto Carre√±o,"2,020",3.6,Sin riesgo,3.6,Sin riesgo,ND,ND
99,Vichada,#TODOS,#TODOS,"2,020",3.6,Sin riesgo,3.6,Sin riesgo,ND,ND
91,Amazonas,91001,Leticia,"2,019",14,Riesgo bajo,14,Riesgo bajo,ND,ND
91,Amazonas,91540,Puerto NariÒo,"2,019",25.1,Riesgo medio,24.8,Riesgo medio,26.1,Riesgo medio
91,Amazonas,#TODOS,#TODOS,"2,019",16.7,Riesgo medio,16.2,Riesgo medio,26.1,Riesgo medio
5,Antioquia,5001,Medell√≠n,"2,019",2.1,Sin riesgo,1.7,Sin riesgo,2.7,Sin riesgo
5,Antioquia,5002,Abejorral,"2,019",0.4,Sin riesgo,0.4,Sin riesgo,ND,ND
5,Antioquia,5004,Abriaqu√≠,"2,019",3.4,Sin riesgo,3.4,Sin riesgo,ND,ND
5,Antioquia,5021,Alejandr√≠a,"2,019",0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
5,Antioquia,5030,Amag√°,"2,019",3.8,Sin riesgo,1.7,Sin riesgo,80.7,Inviable sanitariamente
5,Antioquia,5031,Amalfi,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5034,Andes,"2,019",2.4,Sin riesgo,2.4,Sin riesgo,ND,ND
5,Antioquia,5036,Angel√≥polis,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5038,Angostura,"2,019",2.9,Sin riesgo,0.1,Sin riesgo,12,Riesgo bajo
5,Antioquia,5040,Anor√≠,"2,019",0.6,Sin riesgo,0.6,Sin riesgo,ND,ND
5,Antioquia,5042,Santa F√© de Antioquia,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5044,Anz√°,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5045,Apartad√≥,"2,019",0.5,Sin riesgo,0.7,Sin riesgo,0,Sin riesgo
5,Antioquia,5051,Arboletes,"2,019",2.4,Sin riesgo,2.4,Sin riesgo,ND,ND
5,Antioquia,5055,Argelia,"2,019",77.8,Riesgo alto,77.8,Riesgo alto,ND,ND
5,Antioquia,5059,Armenia,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5079,Barbosa,"2,019",0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
5,Antioquia,5086,Belmira,"2,019",3.4,Sin riesgo,3.4,Sin riesgo,ND,ND
5,Antioquia,5088,Bello,"2,019",0.7,Sin riesgo,0.7,Sin riesgo,ND,ND
5,Antioquia,5091,Betania,"2,019",2.9,Sin riesgo,2.9,Sin riesgo,ND,ND
5,Antioquia,5093,Betulia,"2,019",0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
5,Antioquia,5101,Ciudad Bol√≠var,"2,019",5.1,Riesgo bajo,5.1,Riesgo bajo,ND,ND
5,Antioquia,5107,Brice√±o,"2,019",2.8,Sin riesgo,2.8,Sin riesgo,ND,ND
5,Antioquia,5113,Buritic√°,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5120,C√°ceres,"2,019",4.4,Sin riesgo,4.4,Sin riesgo,ND,ND
5,Antioquia,5125,Caicedo,"2,019",0.6,Sin riesgo,0.6,Sin riesgo,ND,ND
5,Antioquia,5129,Caldas,"2,019",2,Sin riesgo,2,Sin riesgo,ND,ND
5,Antioquia,5134,Campamento,"2,019",0.2,Sin riesgo,0.2,Sin riesgo,ND,ND
5,Antioquia,5138,Ca√±asgordas,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5142,Caracol√≠,"2,019",0.2,Sin riesgo,0.2,Sin riesgo,ND,ND
5,Antioquia,5145,Caramanta,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5147,Carepa,"2,019",1.1,Sin riesgo,1.1,Sin riesgo,ND,ND
5,Antioquia,5148,El Carmen de Viboral,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5150,Carolina,"2,019",1.5,Sin riesgo,1.5,Sin riesgo,ND,ND
5,Antioquia,5154,Caucasia,"2,019",0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
5,Antioquia,5172,Chigorod√≥,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5190,Cisneros,"2,019",51.5,Riesgo alto,51.5,Riesgo alto,ND,ND
5,Antioquia,5197,Cocorn√°,"2,019",4.3,Sin riesgo,4.3,Sin riesgo,ND,ND
5,Antioquia,5206,Concepci√≥n,"2,019",0.2,Sin riesgo,0.2,Sin riesgo,ND,ND
5,Antioquia,5209,Concordia,"2,019",0.9,Sin riesgo,0.9,Sin riesgo,ND,ND
5,Antioquia,5212,Copacabana,"2,019",1.1,Sin riesgo,1.1,Sin riesgo,ND,ND
5,Antioquia,5234,Dabeiba,"2,019",12.3,Riesgo bajo,12.3,Riesgo bajo,ND,ND
5,Antioquia,5237,Donmat√≠as,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5240,Eb√©jico,"2,019",0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
5,Antioquia,5250,El Bagre,"2,019",1.6,Sin riesgo,1.6,Sin riesgo,ND,ND
5,Antioquia,5264,Entrerr√≠os,"2,019",4.2,Sin riesgo,4.2,Sin riesgo,ND,ND
5,Antioquia,5266,Envigado,"2,019",1.4,Sin riesgo,1.4,Sin riesgo,ND,ND
5,Antioquia,5282,Fredonia,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5284,Frontino,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5306,Giraldo,"2,019",19.4,Riesgo medio,19.4,Riesgo medio,ND,ND
5,Antioquia,5308,Girardota,"2,019",1,Sin riesgo,1,Sin riesgo,ND,ND
5,Antioquia,5310,G√≥mez Plata,"2,019",1.5,Sin riesgo,1.5,Sin riesgo,ND,ND
5,Antioquia,5313,Granada,"2,019",1.4,Sin riesgo,1.4,Sin riesgo,ND,ND
5,Antioquia,5315,Guadalupe,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5318,Guarne,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5321,Guatap√©,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5347,Heliconia,"2,019",0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
5,Antioquia,5353,Hispania,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5360,Itag√º√≠,"2,019",0.9,Sin riesgo,0.9,Sin riesgo,ND,ND
5,Antioquia,5361,Ituango,"2,019",32.1,Riesgo medio,18.5,Riesgo medio,88.9,Inviable sanitariamente
5,Antioquia,5364,Jard√≠n,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5368,Jeric√≥,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5376,La Ceja,"2,019",0.2,Sin riesgo,0.2,Sin riesgo,ND,ND
5,Antioquia,5380,La Estrella,"2,019",0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
5,Antioquia,5390,La Pintada,"2,019",0.4,Sin riesgo,0.4,Sin riesgo,ND,ND
5,Antioquia,5400,La Uni√≥n,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5411,Liborina,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5425,Maceo,"2,019",0.2,Sin riesgo,0.2,Sin riesgo,ND,ND
5,Antioquia,5440,Marinilla,"2,019",0.6,Sin riesgo,0.6,Sin riesgo,ND,ND
5,Antioquia,5467,Montebello,"2,019",4.5,Sin riesgo,4.5,Sin riesgo,ND,ND
5,Antioquia,5480,Mutat√°,"2,019",0,Sin riesgo,0.1,Sin riesgo,0,Sin riesgo
5,Antioquia,5483,NariÒo,"2,019",1.2,Sin riesgo,1.2,Sin riesgo,ND,ND
5,Antioquia,5490,Necocl√≠,"2,019",3.7,Sin riesgo,3.7,Sin riesgo,ND,ND
5,Antioquia,5495,Nech√≠,"2,019",0.7,Sin riesgo,0.7,Sin riesgo,ND,ND
5,Antioquia,5501,Olaya,"2,019",3.7,Sin riesgo,1.5,Sin riesgo,5.5,Riesgo bajo
5,Antioquia,5541,Pe√±ol,"2,019",1.1,Sin riesgo,1.1,Sin riesgo,ND,ND
5,Antioquia,5543,Peque,"2,019",0.8,Sin riesgo,0.8,Sin riesgo,ND,ND
5,Antioquia,5576,Pueblorrico,"2,019",3.3,Sin riesgo,3.3,Sin riesgo,ND,ND
5,Antioquia,5579,Puerto Berr√≠o,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5585,Puerto Nare,"2,019",1.3,Sin riesgo,0.5,Sin riesgo,1.6,Sin riesgo
5,Antioquia,5591,Puerto Triunfo,"2,019",4.4,Sin riesgo,1.7,Sin riesgo,5.3,Riesgo bajo
5,Antioquia,5604,Remedios,"2,019",0.9,Sin riesgo,0.9,Sin riesgo,ND,ND
5,Antioquia,5607,Retiro,"2,019",1.4,Sin riesgo,1.4,Sin riesgo,ND,ND
5,Antioquia,5615,Rionegro,"2,019",0.5,Sin riesgo,0.5,Sin riesgo,ND,ND
5,Antioquia,5628,Sabanalarga,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5631,Sabaneta,"2,019",1.5,Sin riesgo,1.5,Sin riesgo,ND,ND
5,Antioquia,5642,Salgar,"2,019",1.7,Sin riesgo,1.7,Sin riesgo,ND,ND
5,Antioquia,5647,San Andr√©s de Cuerqu√≠a,"2,019",4.3,Sin riesgo,4.3,Sin riesgo,ND,ND
5,Antioquia,5649,San Carlos,"2,019",1,Sin riesgo,1,Sin riesgo,ND,ND
5,Antioquia,5652,San Francisco,"2,019",1.9,Sin riesgo,1.9,Sin riesgo,ND,ND
5,Antioquia,5656,San Jer√≥nimo,"2,019",0.6,Sin riesgo,0.6,Sin riesgo,ND,ND
5,Antioquia,5658,San Jos√© de La Monta√±a,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5659,San Juan de Urab√°,"2,019",5.8,Riesgo bajo,5.8,Riesgo bajo,ND,ND
5,Antioquia,5660,San Luis,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5664,San Pedro de Los Milagros,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5665,San Pedro de Urab√°,"2,019",2,Sin riesgo,2,Sin riesgo,ND,ND
5,Antioquia,5667,San Rafael,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5670,San Roque,"2,019",13.4,Riesgo bajo,0.6,Sin riesgo,88.5,Inviable sanitariamente
5,Antioquia,5674,San Vicente Ferrer,"2,019",0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
5,Antioquia,5679,Santa B√°rbara,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5686,Santa Rosa de Osos,"2,019",0.7,Sin riesgo,0.7,Sin riesgo,ND,ND
5,Antioquia,5690,Santo Domingo,"2,019",0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
5,Antioquia,5697,El Santuario,"2,019",0.5,Sin riesgo,0.5,Sin riesgo,ND,ND
5,Antioquia,5736,Segovia,"2,019",2.9,Sin riesgo,2.2,Sin riesgo,4.2,Sin riesgo
5,Antioquia,5756,Sons√≥n,"2,019",6.5,Riesgo bajo,0.5,Sin riesgo,24.3,Riesgo medio
5,Antioquia,5761,Sopetr√°n,"2,019",0.7,Sin riesgo,0.7,Sin riesgo,ND,ND
5,Antioquia,5789,T√°mesis,"2,019",0.1,Sin riesgo,0.1,Sin riesgo,ND,ND
5,Antioquia,5790,Taraz√°,"2,019",35.9,Riesgo alto,35.9,Riesgo alto,ND,ND
5,Antioquia,5792,Tarso,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5809,Titirib√≠,"2,019",0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
5,Antioquia,5819,Toledo,"2,019",17.8,Riesgo medio,17.8,Riesgo medio,ND,ND
5,Antioquia,5837,Turbo,"2,019",2.8,Sin riesgo,1.5,Sin riesgo,4.6,Sin riesgo
5,Antioquia,5842,Uramita,"2,019",7.6,Riesgo bajo,7.6,Riesgo bajo,ND,ND
5,Antioquia,5847,Urrao,"2,019",1.1,Sin riesgo,1.1,Sin riesgo,ND,ND
5,Antioquia,5854,Valdivia,"2,019",0.5,Sin riesgo,0.5,Sin riesgo,ND,ND
5,Antioquia,5856,Valpara√≠so,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5858,Vegach√≠,"2,019",0.8,Sin riesgo,0.8,Sin riesgo,ND,ND
5,Antioquia,5861,Venecia,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5885,Yal√≠,"2,019",0.2,Sin riesgo,0.2,Sin riesgo,ND,ND
5,Antioquia,5887,Yarumal,"2,019",1.3,Sin riesgo,0.7,Sin riesgo,7.3,Riesgo bajo
5,Antioquia,5890,Yolomb√≥,"2,019",0,Sin riesgo,0,Sin riesgo,ND,ND
5,Antioquia,5893,Yond√≥,"2,019",2.4,Sin riesgo,2.4,Sin riesgo,ND,ND
5,Antioquia,5895,Zaragoza,"2,019",46.5,Riesgo alto,46.5,Riesgo alto,ND,ND
5,Antioquia,#TODOS,#TODOS,"2,019",3.7,Sin riesgo,3.6,Sin riesgo,4.5,Sin riesgo
81,Arauca,81001,Arauca,"2,019",2.6,Sin riesgo,2.6,Sin riesgo,ND,ND
81,Arauca,81065,Arauquita,"2,019",0.3,Sin riesgo,0.3,Sin riesgo,ND,ND
81,Arauca,81220,Cravo Norte,"2,019",2.8,Sin riesgo,2.8,Sin riesgo,ND,ND
81,Arauca,81300,Fortul,"2,019",1.1,Sin riesgo,0.7,Sin riesgo,ND,ND
81,Arauca,81591,Puerto Rond√≥n,"2,019",2.3,Sin riesgo,2.3,Sin riesgo,ND,ND
81,Arauca,81736,Saravena,"2,019",0.3,Sin riesgo,0.4,Sin riesgo,ND,ND
81,Arauca,81794,Tame,"2,019",2,Sin riesgo,2,Sin riesgo,ND,ND
81,Arauca,#TODOS,#TODOS,"2,019",1.7,Sin riesgo,1.8,Sin riesgo,ND,ND
88,"Archipielago de San AndrÈs, Providencia y Santa Catalina",88001,San AndrÈs,"2,019",6.1,Riesgo bajo,3.7,Sin riesgo,6.7,Riesgo bajo
88,"Archipielago de San AndrÈs, Providencia y Santa Catalina",88564,Providencia,"2,019",25.9,Riesgo medio,ND,ND,25.9,Riesgo medio
88,"Archipielago de San AndrÈs, Providencia y Santa Catalina",#TODOS,#TODOS,"2,019",7.6,Riesgo bajo,3.7,Sin riesgo,9.2,Riesgo bajo
8,Atl·ntico,8001,Barranquilla,"2,019",0,Sin riesgo,0,Sin riesgo,0,Sin riesgo
8,Atl·ntico,8078,Baranoa,"2,019",23.6,Riesgo medio,0,Sin riesgo,35.7,Riesgo alto
8,Atl·ntico,8137,Campo de La Cruz,"2,019",3,Sin riesgo,0.6,Sin riesgo,17.5,Riesgo medio
